news_title	label
AMURKA: Daga Yanzu Duk Wanda Aka Samu da Laifin Yin Lalata da Yara Kanana Za'a Bashi Fasfo Na Musamman	World
Masarautar Brunei Ta Tanadi Hukuncin Kisa Ga Masu Laifin Zina Da Luwadi	World
An Yi Kira Ga Gwamnatin Tarayyar Najeriya Ta Karfafa Kananan Asibitocin Kiwon Lafiya	Health
Cin Zarafin Musulmai A Kasar China Ya Ja Hankalin Duniya	World
Wata Sabuwar Mahaukaciyar Guguwa Mai Suna Nate Na Barazana Ga Sashin Amurka	World
Mun Yi Nasara a Gwajin Makamin Da Muka Yi - Korea Ta Arewa	World
Jihar Kano na Fafutukar Wayar da Kan Jama’arta Game da Rigakafin Polio	Health
Gwamnatin Ekiti Za Ta Kawo Karshen Rikicin Makiyaya Da Manoma	Nigeria
Sojojin Saman Najeriya Sun Hallaka Wasu 'Yan Bindiga A Jihar Kaduna	Nigeria
Zazzabin Lassa yana kashe a kalla mutane dubu uku kowacce shekara a Najeriya.	Health
Lamarin Tsaro Ya Sa MDD Ta Kwashe Wasu Ma’aikatan Agajinta Daga Najeriya	Nigeria
Amurka Ta Umarci Dukkan Ma'aikatanta Wadanda Aikinsu Ba Na Musamman Ba Su Bar Mogadishu.	World
Ebola ta Bulla a Kasar Mali	Health
An Kafa Gidauniyar Farfado Da Harkokin Jihohin Tafkin Chadi	Africa
An Yi Taron Wayar Da Kan Jama'a Akan Zabe a Jihar Borno	Politics
Ebola Tayi Kamari a Saliyo	Health
Pakistan Za Ta Cimma Matsaya Da Amurka Kan Mutumin Da Ya Taimaka Wajen Gano Bin Laden	World
An Bullo da Wani Maganin Korar Sauro Mai Aminci	Health
Wani Mutu Ya Kashe Mutane 26 a Wata Mijami'a cikin Jihar Texas Nan Amurka	World
An Kaddamar Da Sabon Zagayen Rigakafin Cutar Polio A Jihar Neja	Health
Mata Sun Yi Zanga-Zanga Kan Makomar Zaben Gwamnan Bauchi	Politics
Wasu Sun Koka Akan Shirin Samar Da Takardun Haihuwa a Nijer	Africa
Ana Jirar Sakamakon Zabe A Kasar Mauritania	Africa
23 Ga Watan Maris Za a Kammala Zabuka a Jihohi Shida - INEC	Politics
Wani Dalibi Ya Harbe Mutane 19 a Rasha	World
Danbarwar Siyasar Dake Faruwa a Amurka	World
Wani Harin Bazata Da Aka Kai A Syria Ya Hallaka Mutane 27	World
Nigeria Za Ta Karbo Bashin Dala Milyan 150 Domin Yakar Cutar Polio	Health
Gwamnati ta Koka Game Da Yawan Jarirai Masu Cutar Kanjamau	Health
Kotun Kolin Indiya Ta Hana Wani kamfanin Sarrafa Magunguna Yin Wani Sabon Magani	Health
Buhari Ya Lashe Zaben Shugaban Kasa	Politics
Babbar Kotun Kano Ta Bada Umurnin Dakatar Da Binciken Gwamna Ganduje	Politics
Najeriya: Ana Nuna Fargaba Kan Wani Salon Sayen Katin Zabe	Politics
Ra’ayoyi Mabanbanta Kan Haramta Hakar Ma’adinai a Zamfara	Nigeria
Kalaman Shugaba Buhari Na Kara Ta'azzara 'Yan Adawa	Politics
Kotu Ta Ce Hukunci Da Fara Ministan Birtaniya Ya Dauka Ya Sabawa Doka	World
Atiku Ya Sha Alwashin Lashe Zaben 2019	Politics
Gwamnatin jihar Bauchi tana shirin yiwa kimanin yara miliyan biyu rigakafi	Health
Lagos Ce Birni Mafi Hatsari A Duniya - Inji Wani Rahoto	Nigeria
Matasa Suna Da Damar Bada Gudummuwa A Kasa: J.T. Useni	Nigeria
Shugaba Trump Ya Isa Beijing	World
Zaben Fidda Gwani a Jihar Adamawa Da Taraba	Politics
Zazzabin Lassa ya yi sanadin mutuwar mutane dubu biyar a Yammacin Afurka	Health
An Kori Peter Strzok Daga Cikin Kwamitin Da Robert Mueller Ke Shugabanta	World
Najeriya Da Nijar Suna Aiki Tare Ta Fuskar Difilomasiyya Da Soja-Buratai	Africa
Man Fetur Ya Wadata A Lokacin Kirsimeti	Nigeria
Zimbabwe: Mugabe Na Shan Yabo Da Suka	Africa
An Gano Wani Sinadari Dake Hana Yaduwar Cutar Daji	Health
Masarautun Jihar Nasarawa Sun Dauki Matakan Samar Da Zaman Lafiya	Nigeria
Masana kimiyya a Amurka sun sakewa Sauro fasalin halittar sa	Health
Sojojin Myanmar Sun Yi Niyyar Kisan Kare Dangi Ma Kabilar Rohingya - Rahoton MDD	World
Cece Kuce Diplomasiyya Tsakanin Kasashen Duniya akan Iran	World
Yau Ce Ranar Hada Mangunguna Ta Duniya	World
Dangin Kofi Annan Sun Yi Bankwana Ma Gawarsa	Africa
Ruwan Da Aka Sako Daga Kasar Kamaru Ya Hadasa Ambaliyar Ruwa A Adamawa Da Taraba	Africa
Burtaniya Na Son Wuce Amurka a Zuba Hannun Jari a Afirka	World
Gwamnatin Jihar Yobe ta Yi hobbasa a yaki da cutar kanjamau	Health
Tasirin Tsohon Shugaba Ibrahim Babangida A Siyasar Nigeria	Politics
Yadda Aka Gudanar Da Zaben Gwamnoni Da Abin Da Ya Biyo Baya	Politics
Najeriya: Shugaba Buhari Ya Karbi Wasu Tsoffin Gwamnoni Biyu	Nigeria
Gwamnatin Pakistan Ta Sasanta Da Kungiyoyin Islama Masu Zanga Zanga.	World
Taron Kabilar Kambari Ya Ja Hankali Kan Zaben Kasa	Politics
Boris Johnson Ya Maye Gurbin Theresa May	World
Sojojin Najeriya Sun Ce Sun Kashe 'Yan Boko Haram Da Dama	Nigeria
Yan Adawan A Kamaru Sun Koka A Kan Yanda 'Yan Sanda Ke Hana Su Zanga Znaga	Africa
Wata Kungiya Ta Sayawa Shugaba Buhari Fom Din Tsayawa Takara	Politics
Nijar: Musabbabin Zanga Zangar Da Ta Barke a Maradi	Africa
Ana Cuwa-cuwar Tikitin Jirgin Kasa A Kaduna	Nigeria
Kwamitin Lafiya Ya Bukaci A Rika Yiwa Wadanda Suka Manyanta Gwajin Cutar HIV	Health
Cutar Ebola Ta Shafi Lardi Na Biyu A Congo	Health
Yara Miliyan Daya Ake Kokarin ba Maganin Rigakafin Polio Yanzu Haka a Anambra	Health
Gwamnatin Tarayyar Najeriya Ta Kaiyyana Karuwar Ciwon Hanta	Health
Magungunan Cutar HIV Yana Iya Taimakon Marasa HIV	Health
Taraba: Jam’iyyun Adawa Sun Zargi Gwamnati Jiha Da Cin Zarafin Ma’aikata	Politics
An Fara Yiwa Dalibai Gwajin Cutar SIDA a Damagaram	Africa
Turkiyya Ta Shirya Karbar Ikon Birnin Manbij Dake Hannun Kurdawan Syria	World
Bom Ya Tashi Cikin Ofishin Kamfe A Kudancin Afghanistan	World
An Rage Wa Tsoffin Gwamnoni Biyu A Najeriya Zaman Gidan Yari	Nigeria
Su Waye Ke Hura Wutar Rikicin Jahar Zamfara?	Nigeria
Sajojin Rasha Sun Azabtar Da Mahamat Nour Mamadou	Africa
Bakin Haure 83 Daga Nahiyar Afirka Sun Mutu a Teku	Africa
Akalla Mutane Hudu Sun Mutu A wani Harin Bam A Afghanistan	World
Zamfara: Kotun Koli Ta Kori Karar Jam'iyyar APC	Politics
Hadarin Jirgin Sama Ya Kashe Mutane 19 a Sudan Ta Kudu	Africa
Yan Sandan Faransa Sun Karya Lagon Masu Zanga-Zangar Kasar	World
Asusun tallafi na Bill da Milinda Gates zai tallafa wajen aiwatar da wani sabon salon rigakafin shan inna	Health
Ana Ganin Haske a Taron Da Amurka, Taliban Ke Yi Na Sasanta Rikicin Afghanistan	World
Buhari, Atiku Sun Yi Allah Wadai Da Kisan ‘Yar Shugaban Afenifere	Nigeria
Fiye da mata dubu goma da tamanin ne suke kamuwa cutar dajin bakin mahaifa a Nigeria	Health
